Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 10/06/22
Deduplicate Gene Sets: false
Data Source: Analine_DESeq_normData
Work Source: Analine_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:40.28
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 3891
Total Run Time: 4 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0006525	9	arginine metabolic process	10	12	2	2	1	2	2	2	2	1	1	79	11	18985	0.99888	0.049194	0.049194	8.33	322614	arg2	ENSDARG00000039269		0.772573	0.772573	0.772573		0.772573		0.23649	0.23649	0.23649		0.23649000000000003		2.52386	2.52386	2.52386		2.52386		0.0	0.772573			0.23649		2.52386		0.772573	0.23649	2.52386	0	1	0															1	322614	ENSDARG00000039269	0.772573	0.772573		0.23649	0.23649		2.52386	2.52386		0.772573	0.23649	2.52386	0						Poly 2,1(1)	1.9719352722167969	1.9719352722167969	1.9719352722167969	1.9719352722167969	0.0	1.9719352722167969	0.772573	0.772573	0.23649	0.23649	2.52386	2.52386	DOWN	0.0	1.0	0.0	
GO:0006526	9	arginine biosynthetic process	4	4	1	1	0	1	1	1	1	0	0	80	4	18992	0.98333	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006527	7	arginine catabolic process	5	7	1	1	1	1	1	1	1	1	1	79	6	18990	0.99964	0.028994	0.028994	14.29	322614	arg2	ENSDARG00000039269		0.772573	0.772573	0.772573		0.772573		0.23649	0.23649	0.23649		0.23649000000000003		2.52386	2.52386	2.52386		2.52386		0.0	0.772573	0.0	0.772573	0.23649	0.23649	2.52386	2.52386	0.772573	0.23649	2.52386	0	1	0															1	322614	ENSDARG00000039269	0.772573	0.772573		0.23649	0.23649		2.52386	2.52386		0.772573	0.23649	2.52386	0						Poly 2,1(1)	1.9719352722167969	1.9719352722167969	1.9719352722167969	1.9719352722167969	0.0	1.9719352722167969	0.772573	0.772573	0.23649	0.23649	2.52386	2.52386	DOWN	0.0	1.0	0.0	
GO:0006528	9	asparagine metabolic process	5	5	1	0	0	1	1	0	1	0	0	80	5	18991	0.9792	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006530	7	asparagine catabolic process	2	2	1	0	0	1	1	0	1	0	0	80	2	18994	0.99163	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006534	6	cysteine metabolic process	7	7	1	0	0	1	1	1	1	0	0	80	7	18989	0.97101	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006536	7	glutamate metabolic process	19	19	1	0	0	1	1	0	1	0	0	80	19	18977	0.92322	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006541	9	glutamine metabolic process	21	21	1	0	0	0	0	0	1	0	0	80	21	18975	0.91549	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006547	7	histidine metabolic process	5	5	1	0	0	1	1	0	1	0	0	80	5	18991	0.9792	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006548	7	histidine catabolic process	5	5	1	0	0	1	1	0	1	0	0	80	5	18991	0.9792	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006551	8	leucine metabolic process	7	7	1	1	0	1	1	1	1	0	0	80	7	18989	0.97101	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006552	7	leucine catabolic process	5	5	1	1	0	1	1	1	1	0	0	80	5	18991	0.9792	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006553	9	lysine metabolic process	4	4	1	1	0	1	1	1	1	0	0	80	4	18992	0.98333	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006554	7	lysine catabolic process	3	3	1	1	0	1	1	1	1	0	0	80	3	18993	0.98747	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006555	6	methionine metabolic process	11	12	1	1	0	1	1	1	1	0	0	80	12	18984	0.95081	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006575	4	cellular modified amino acid metabolic process	98	109	6	4	2	3	3	3	6	1	1	79	108	18888	0.9233	0.36833	0.36833	0.92	64263	gch2	ENSDARG00000099101		2.71756	2.71756	2.71756		2.71756		1.80176	1.80176	1.80176		1.80176		4.09885	4.09885	4.09885		4.09885										2.71756	1.80176	4.09885	1	0	1	64263	ENSDARG00000099101	2.71756	2.71756		1.80176	1.80176		4.09885	4.09885		2.71756	1.80176	4.09885	0															0						Linear,1(1)	2.6954915523529053	2.6954915523529053	2.6954915523529053	2.6954915523529053	0.0	2.6954915523529053	2.71756	2.71756	1.80176	1.80176	4.09885	4.09885	UP	1.0	0.0	0.0	
GO:0006576	6	cellular biogenic amine metabolic process	43	46	2	0	0	0	0	0	2	0	0	80	46	18950	0.82403	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006577	5	amino-acid betaine metabolic process	13	14	1	0	0	0	0	0	1	0	0	80	14	18982	0.94284	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006591	8	ornithine metabolic process	6	7	2	2	1	2	2	2	2	1	1	79	6	18990	0.99964	0.028994	0.028994	14.29	322614	arg2	ENSDARG00000039269		0.772573	0.772573	0.772573		0.772573		0.23649	0.23649	0.23649		0.23649000000000003		2.52386	2.52386	2.52386		2.52386		0.0	0.772573	0.0	0.772573	0.23649	0.23649	2.52386	2.52386	0.772573	0.23649	2.52386	0	1	0															1	322614	ENSDARG00000039269	0.772573	0.772573		0.23649	0.23649		2.52386	2.52386		0.772573	0.23649	2.52386	0						Poly 2,1(1)	1.9719352722167969	1.9719352722167969	1.9719352722167969	1.9719352722167969	0.0	1.9719352722167969	0.772573	0.772573	0.23649	0.23649	2.52386	2.52386	DOWN	0.0	1.0	0.0	
GO:0006595	7	polyamine metabolic process	16	17	2	0	0	0	0	0	2	0	0	80	17	18979	0.93102	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006598	8	polyamine catabolic process	3	3	1	0	0	0	0	0	1	0	0	80	3	18993	0.98747	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006599	5	phosphagen metabolic process	7	7	1	1	1	0	0	0	1	0	0	80	7	18989	0.97101	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006603	6	phosphocreatine metabolic process	7	7	1	1	1	0	0	0	1	0	0	80	7	18989	0.97101	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006605	7	protein targeting	86	90	2	2	0	2	2	2	2	0	0	80	90	18906	0.68446	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006606	6	protein import into nucleus	47	48	2	0	0	1	1	1	2	0	0	80	48	18948	0.81712	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006612	6	protein targeting to membrane	46	50	1	1	0	1	1	1	1	0	0	80	50	18946	0.81026	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006629	4	lipid metabolic process	696	779	29	16	7	19	19	16	29	5	5	75	774	18222	0.89157	0.22828	0.26363	0.64	100136861;799085;793584;565669;325875	cishb;abhd6a;gal3st1b;plcd4a;dgat1a	ENSDARG00000016773;ENSDARG00000060756;ENSDARG00000078245;ENSDARG00000057975;ENSDARG00000103503		3.9997681999999997	3.63752	0.550441	3.4638925816278148	3.517201732375014	3.0676317900622574	1.7843622	2.23684	0.210979	1.4758547181447774	1.702417605698838	1.4435765768443307	9.59344	5.91527	1.30136	8.790143144474383	7.590430772103988	7.079653589064775									0.550441;3.63752;8.83262;1.03076;5.9475	0.232822;2.23684;3.28499;0.210979;2.95618	1.30136;5.91527;23.749;5.03587;11.9657	0	5	0															5	100136861;799085;793584;565669;325875	ENSDARG00000016773;ENSDARG00000060756;ENSDARG00000078245;ENSDARG00000057975;ENSDARG00000103503	3.9997681999999997	3.63752	3.4638925816278148	1.7843622	2.23684	1.4758547181447774	9.59344	5.91527	8.790143144474383	0.550441;3.63752;8.83262;1.03076;5.9475	0.232822;2.23684;3.28499;0.210979;2.95618	1.30136;5.91527;23.749;5.03587;11.9657	0						Linear,3(0.6);Poly 2,2(0.4)	2.133234064858295	11.064290523529053	1.676107406616211	3.4260151386260986	0.7204807087098405	1.9007810354232788	0.9635324825234037	7.036003917476595	0.4907185019232785	3.0780058980767215	1.8885398196245964	17.2983401803754	DOWN	0.0	1.0	0.0	
GO:0006631	6	fatty acid metabolic process	166	179	10	6	1	6	6	5	10	0	0	80	179	18817	0.46964	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006633	6	fatty acid biosynthetic process	69	76	3	2	0	2	2	2	3	0	0	80	76	18920	0.72613	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006635	7	fatty acid beta-oxidation	32	34	2	1	1	0	0	0	2	0	0	80	34	18962	0.86674	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006636	7	unsaturated fatty acid biosynthetic process	22	22	1	0	0	0	0	0	1	0	0	80	22	18974	0.91164	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006637	7	acyl-CoA metabolic process	56	60	4	2	0	3	3	2	4	0	0	80	60	18936	0.77682	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006638	5	neutral lipid metabolic process	46	47	7	4	2	5	5	4	7	2	2	78	45	18951	0.99899	0.016619	0.016619	4.26	799085;325875	abhd6a;dgat1a	ENSDARG00000060756;ENSDARG00000103503		4.79251	4.79251	3.63752	1.6334025224053004	5.134981289182938	1.5599457145589248	2.59651	2.59651	2.23684	0.5086501919787308	2.7031573723412556	0.485775353167919	8.940484999999999	8.940484999999999	5.91527	4.2783000820945265	9.83750513100162	4.085897864803484									3.63752;5.9475	2.23684;2.95618	5.91527;11.9657	0	2	0															2	799085;325875	ENSDARG00000060756;ENSDARG00000103503	4.79251	4.79251	1.6334025224053004	2.59651	2.59651	0.5086501919787308	8.940484999999999	8.940484999999999	4.2783000820945265	3.63752;5.9475	2.23684;2.95618	5.91527;11.9657	0						Linear,2(1)	1.826085610699047	3.655106544494629	1.75432550907135	1.9007810354232788	0.1035596958256939	1.8275532722473145	2.5287296	7.0562904	1.8915568	3.3014631999999997	3.011063599999999	14.869906399999998	DOWN	0.0	1.0	0.0	
GO:0006639	6	acylglycerol metabolic process	45	46	7	4	2	5	5	4	7	2	2	78	44	18952	0.99905	0.015954	0.015954	4.35	799085;325875	abhd6a;dgat1a	ENSDARG00000060756;ENSDARG00000103503		4.79251	4.79251	3.63752	1.6334025224053004	5.134981289182938	1.5599457145589248	2.59651	2.59651	2.23684	0.5086501919787308	2.7031573723412556	0.485775353167919	8.940484999999999	8.940484999999999	5.91527	4.2783000820945265	9.83750513100162	4.085897864803484									3.63752;5.9475	2.23684;2.95618	5.91527;11.9657	0	2	0															2	799085;325875	ENSDARG00000060756;ENSDARG00000103503	4.79251	4.79251	1.6334025224053004	2.59651	2.59651	0.5086501919787308	8.940484999999999	8.940484999999999	4.2783000820945265	3.63752;5.9475	2.23684;2.95618	5.91527;11.9657	0						Linear,2(1)	1.826085610699047	3.655106544494629	1.75432550907135	1.9007810354232788	0.1035596958256939	1.8275532722473145	2.5287296	7.0562904	1.8915568	3.3014631999999997	3.011063599999999	14.869906399999998	DOWN	0.0	1.0	0.0	
GO:0006641	7	triglyceride metabolic process	29	29	6	3	1	4	4	3	6	1	1	79	28	18968	0.99345	0.11482	0.11482	3.45	325875	dgat1a	ENSDARG00000103503		5.9475	5.9475	5.9475		5.9475		2.95618	2.95618	2.95618		2.95618		11.9657	11.9657	11.9657		11.9657										5.9475	2.95618	11.9657	0	1	0															1	325875	ENSDARG00000103503	5.9475	5.9475		2.95618	2.95618		11.9657	11.9657		5.9475	2.95618	11.9657	0						Linear,1(1)	1.9007810354232788	1.9007810354232788	1.9007810354232788	1.9007810354232788	0.0	1.9007810354232788	5.9475	5.9475	2.95618	2.95618	11.9657	11.9657	DOWN	0.0	1.0	0.0	
GO:0006643	5	membrane lipid metabolic process	133	146	2	1	1	1	1	1	2	1	1	79	145	18851	0.87481	0.45986	0.45986	0.68	793584	gal3st1b	ENSDARG00000078245		8.83262	8.83262	8.83262		8.83262		3.28499	3.28499	3.28499		3.28499		23.749	23.749	23.749		23.748999999999995										8.83262	3.28499	23.749	0	1	0															1	793584	ENSDARG00000078245	8.83262	8.83262		3.28499	3.28499		23.749	23.749		8.83262	3.28499	23.749	0						Linear,1(1)	3.4260151386260986	3.4260151386260986	3.4260151386260986	3.4260151386260986	0.0	3.4260151386260986	8.83262	8.83262	3.28499	3.28499	23.749	23.749	DOWN	0.0	1.0	0.0	
GO:0006644	5	phospholipid metabolic process	235	256	7	4	2	6	6	4	7	2	2	78	254	18742	0.9073	0.29152	0.29152	0.78	100136861;565669	cishb;plcd4a	ENSDARG00000016773;ENSDARG00000057975		0.7906004999999999	0.7906004999999999	0.550441	0.3396368220327413	0.6471189364618929	0.272358683962565	0.2219005	0.2219005	0.210979	0.015445333421458082	0.22842547151343764	0.012385790971821522	3.168615	3.168615	1.30136	2.6406973454089746	2.0530369490615694	2.117605651338045									0.550441;1.03076	0.232822;0.210979	1.30136;5.03587	0	2	0															2	100136861;565669	ENSDARG00000016773;ENSDARG00000057975	0.7906004999999999	0.7906004999999999	0.3396368220327413	0.2219005	0.2219005	0.015445333421458082	3.168615	3.168615	2.6406973454089746	0.550441;1.03076	0.232822;0.210979	1.30136;5.03587	0						Poly 2,2(1)	1.9664391057689985	3.983168840408325	1.676107406616211	2.3070614337921143	0.44615187123304245	1.9915844202041626	0.31988788	1.2613131199999998	0.20049436	0.24330664	-0.4912048000000002	6.8284348	DOWN	0.0	1.0	0.0	
GO:0006650	6	glycerophospholipid metabolic process	173	187	6	4	2	5	5	4	6	2	2	78	185	18811	0.95602	0.18499	0.18499	1.07	100136861;565669	cishb;plcd4a	ENSDARG00000016773;ENSDARG00000057975		0.7906004999999999	0.7906004999999999	0.550441	0.3396368220327413	0.6471189364618929	0.272358683962565	0.2219005	0.2219005	0.210979	0.015445333421458082	0.22842547151343764	0.012385790971821522	3.168615	3.168615	1.30136	2.6406973454089746	2.0530369490615694	2.117605651338045									0.550441;1.03076	0.232822;0.210979	1.30136;5.03587	0	2	0															2	100136861;565669	ENSDARG00000016773;ENSDARG00000057975	0.7906004999999999	0.7906004999999999	0.3396368220327413	0.2219005	0.2219005	0.015445333421458082	3.168615	3.168615	2.6406973454089746	0.550441;1.03076	0.232822;0.210979	1.30136;5.03587	0						Poly 2,2(1)	1.9664391057689985	3.983168840408325	1.676107406616211	2.3070614337921143	0.44615187123304245	1.9915844202041626	0.31988788	1.2613131199999998	0.20049436	0.24330664	-0.4912048000000002	6.8284348	DOWN	0.0	1.0	0.0	
GO:0006651	7	diacylglycerol biosynthetic process	2	2	1	0	0	0	0	0	1	0	0	80	2	18994	0.99163	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006661	7	phosphatidylinositol biosynthetic process	85	89	2	2	1	2	2	2	2	1	1	79	88	18908	0.94619	0.31264	0.31264	1.12	100136861	cishb	ENSDARG00000016773		0.550441	0.550441	0.550441		0.550441		0.232822	0.232822	0.232822		0.232822		1.30136	1.30136	1.30136		1.30136										0.550441	0.232822	1.30136	0	1	0															1	100136861	ENSDARG00000016773	0.550441	0.550441		0.232822	0.232822		1.30136	1.30136		0.550441	0.232822	1.30136	0						Poly 2,1(1)	2.3070614337921143	2.3070614337921143	2.3070614337921143	2.3070614337921143	0.0	2.3070614337921143	0.550441	0.550441	0.232822	0.232822	1.30136	1.30136	DOWN	0.0	1.0	0.0	
GO:0006664	6	glycolipid metabolic process	63	73	2	1	1	1	1	1	2	1	1	79	72	18924	0.96232	0.26462	0.26462	1.37	793584	gal3st1b	ENSDARG00000078245		8.83262	8.83262	8.83262		8.83262		3.28499	3.28499	3.28499		3.28499		23.749	23.749	23.749		23.748999999999995										8.83262	3.28499	23.749	0	1	0															1	793584	ENSDARG00000078245	8.83262	8.83262		3.28499	3.28499		23.749	23.749		8.83262	3.28499	23.749	0						Linear,1(1)	3.4260151386260986	3.4260151386260986	3.4260151386260986	3.4260151386260986	0.0	3.4260151386260986	8.83262	8.83262	3.28499	3.28499	23.749	23.749	DOWN	0.0	1.0	0.0	
GO:0006665	5	sphingolipid metabolic process	98	110	2	1	1	1	1	1	2	1	1	79	109	18887	0.92208	0.37099	0.37099	0.91	793584	gal3st1b	ENSDARG00000078245		8.83262	8.83262	8.83262		8.83262		3.28499	3.28499	3.28499		3.28499		23.749	23.749	23.749		23.748999999999995										8.83262	3.28499	23.749	0	1	0															1	793584	ENSDARG00000078245	8.83262	8.83262		3.28499	3.28499		23.749	23.749		8.83262	3.28499	23.749	0						Linear,1(1)	3.4260151386260986	3.4260151386260986	3.4260151386260986	3.4260151386260986	0.0	3.4260151386260986	8.83262	8.83262	3.28499	3.28499	23.749	23.749	DOWN	0.0	1.0	0.0	
GO:0006672	6	ceramide metabolic process	64	74	2	1	1	1	1	1	2	1	1	79	73	18923	0.96138	0.26772	0.26772	1.35	793584	gal3st1b	ENSDARG00000078245		8.83262	8.83262	8.83262		8.83262		3.28499	3.28499	3.28499		3.28499		23.749	23.749	23.749		23.748999999999995										8.83262	3.28499	23.749	0	1	0															1	793584	ENSDARG00000078245	8.83262	8.83262		3.28499	3.28499		23.749	23.749		8.83262	3.28499	23.749	0						Linear,1(1)	3.4260151386260986	3.4260151386260986	3.4260151386260986	3.4260151386260986	0.0	3.4260151386260986	8.83262	8.83262	3.28499	3.28499	23.749	23.749	DOWN	0.0	1.0	0.0	
GO:0006677	7	glycosylceramide metabolic process	12	13	1	1	1	1	1	1	1	1	1	79	12	18984	0.99869	0.053184	0.053184	7.69	793584	gal3st1b	ENSDARG00000078245		8.83262	8.83262	8.83262		8.83262		3.28499	3.28499	3.28499		3.28499		23.749	23.749	23.749		23.748999999999995		0.0	8.83262			3.28499		23.749		8.83262	3.28499	23.749	0	1	0															1	793584	ENSDARG00000078245	8.83262	8.83262		3.28499	3.28499		23.749	23.749		8.83262	3.28499	23.749	0						Linear,1(1)	3.4260151386260986	3.4260151386260986	3.4260151386260986	3.4260151386260986	0.0	3.4260151386260986	8.83262	8.83262	3.28499	3.28499	23.749	23.749	DOWN	0.0	1.0	0.0	
GO:0006681	8	galactosylceramide metabolic process	7	7	1	1	1	1	1	1	1	1	1	79	6	18990	0.99964	0.028994	0.028994	14.29	793584	gal3st1b	ENSDARG00000078245		8.83262	8.83262	8.83262		8.83262		3.28499	3.28499	3.28499		3.28499		23.749	23.749	23.749		23.748999999999995		0.0	8.83262	0.0	8.83262	3.28499	3.28499	23.749	23.749	8.83262	3.28499	23.749	0	1	0															1	793584	ENSDARG00000078245	8.83262	8.83262		3.28499	3.28499		23.749	23.749		8.83262	3.28499	23.749	0						Linear,1(1)	3.4260151386260986	3.4260151386260986	3.4260151386260986	3.4260151386260986	0.0	3.4260151386260986	8.83262	8.83262	3.28499	3.28499	23.749	23.749	DOWN	0.0	1.0	0.0	
GO:0006682	8	galactosylceramide biosynthetic process	4	4	1	1	1	1	1	1	1	1	1	79	3	18993	0.9999	0.016671	0.016671	25.0	793584	gal3st1b	ENSDARG00000078245		8.83262	8.83262	8.83262		8.83262		3.28499	3.28499	3.28499		3.28499		23.749	23.749	23.749		23.748999999999995		0.0	8.83262	0.0	8.83262	3.28499	3.28499	23.749	23.749	8.83262	3.28499	23.749	0	1	0															1	793584	ENSDARG00000078245	8.83262	8.83262		3.28499	3.28499		23.749	23.749		8.83262	3.28499	23.749	0						Linear,1(1)	3.4260151386260986	3.4260151386260986	3.4260151386260986	3.4260151386260986	0.0	3.4260151386260986	8.83262	8.83262	3.28499	3.28499	23.749	23.749	DOWN	0.0	1.0	0.0	
GO:0006687	6	glycosphingolipid metabolic process	29	38	2	1	1	1	1	1	2	1	1	79	37	18959	0.98893	0.14773	0.14773	2.63	793584	gal3st1b	ENSDARG00000078245		8.83262	8.83262	8.83262		8.83262		3.28499	3.28499	3.28499		3.28499		23.749	23.749	23.749		23.748999999999995										8.83262	3.28499	23.749	0	1	0															1	793584	ENSDARG00000078245	8.83262	8.83262		3.28499	3.28499		23.749	23.749		8.83262	3.28499	23.749	0						Linear,1(1)	3.4260151386260986	3.4260151386260986	3.4260151386260986	3.4260151386260986	0.0	3.4260151386260986	8.83262	8.83262	3.28499	3.28499	23.749	23.749	DOWN	0.0	1.0	0.0	
GO:0006688	7	glycosphingolipid biosynthetic process	14	19	1	1	1	1	1	1	1	1	1	79	18	18978	0.99716	0.076779	0.076779	5.26	793584	gal3st1b	ENSDARG00000078245		8.83262	8.83262	8.83262		8.83262		3.28499	3.28499	3.28499		3.28499		23.749	23.749	23.749		23.748999999999995		0.0	8.83262			3.28499		23.749		8.83262	3.28499	23.749	0	1	0															1	793584	ENSDARG00000078245	8.83262	8.83262		3.28499	3.28499		23.749	23.749		8.83262	3.28499	23.749	0						Linear,1(1)	3.4260151386260986	3.4260151386260986	3.4260151386260986	3.4260151386260986	0.0	3.4260151386260986	8.83262	8.83262	3.28499	3.28499	23.749	23.749	DOWN	0.0	1.0	0.0	
GO:0006689	8	ganglioside catabolic process	7	10	1	0	0	0	0	0	1	0	0	80	10	18986	0.95884	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006690	7	icosanoid metabolic process	23	26	1	0	0	0	0	0	1	0	0	80	26	18970	0.89643	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006692	7	prostanoid metabolic process	12	12	1	0	0	0	0	0	1	0	0	80	12	18984	0.95081	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006693	8	prostaglandin metabolic process	12	12	1	0	0	0	0	0	1	0	0	80	12	18984	0.95081	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006694	6	steroid biosynthetic process	51	64	2	0	0	1	1	1	2	0	0	80	64	18932	0.76383	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006695	7	cholesterol biosynthetic process	22	22	1	0	0	1	1	1	1	0	0	80	22	18974	0.91164	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006706	6	steroid catabolic process	9	11	1	1	0	1	1	1	1	0	0	80	11	18985	0.95481	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006707	6	cholesterol catabolic process	7	9	1	1	0	1	1	1	1	0	0	80	9	18987	0.96288	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006720	5	isoprenoid metabolic process	57	57	1	1	1	0	0	0	1	0	0	80	57	18939	0.78671	1.0	1.0	0.0																																		0	0	0															0															0																							
