Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 10/06/22
Deduplicate Gene Sets: false
Data Source: Analine_R-ODAF_DESeq2_Norm_Data_renamed_4_Tylers_WF
Work Source: Analine_R-ODAF_DESeq2_Norm_Data_renamed_4_Tylers_WF_williams_0.05_NOMTC_foldfilter1.5_BMD_1
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 07/14/2023 21:01.03
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 2183
Total Run Time: 2 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0018193	6	peptidyl-amino acid modification	418	439	3	3	1	2	2	2	3	0	0	90	439	18547	0.12241	1.0	0.2759	0.0																																		0	0	0															0															0																							
GO:0018209	7	peptidyl-serine modification	113	116	2	2	0	2	2	2	2	0	0	90	116	18870	0.57681	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0018210	7	peptidyl-threonine modification	27	27	1	1	1	0	0	0	1	0	0	90	27	18959	0.88005	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0018679	5	dibenzothiophene-5,5-dioxide monooxygenase activity	1	1	1	1	1	1	1	1	1	1	1	89	0	18986	1.0	0.004718	0.004718	100.0	393481	cyp2k6	ENSDARG00000098995		2.84327	2.84327	2.84327		2.84327		1.8507	1.8507	1.8507		1.8507		4.36819	4.36819	4.36819		4.36819		0.0	2.84327	0.0	2.84327	1.8507	1.8507	4.36819	4.36819	2.84327	1.8507	4.36819	1	0	1	393481	ENSDARG00000098995	2.84327	2.84327		1.8507	1.8507		4.36819	4.36819		2.84327	1.8507	4.36819	0															0						Linear,1(1)	2.086063861846924	2.086063861846924	2.086063861846924	2.086063861846924	0.0	2.086063861846924	2.84327	2.84327	1.8507	1.8507	4.36819	4.36819	UP	1.0	0.0	0.0	
GO:0018958	5	phenol-containing compound metabolic process	32	33	2	2	2	2	2	2	2	2	2	88	31	18955	0.9995	0.01057	0.01057	6.06	567631;402987	tg;cga	ENSDARG00000020084;ENSDARG00000040479		1.97093	1.97093	1.33181	0.9038521719838923	1.9294455949575442	0.9019461386782184	1.343291	1.343291	0.957242	0.5459557315405716	1.318233087429223	0.5448044262276058	2.89612	2.89612	1.85296	1.4752510197251183	2.8284099111839898	1.4721400269488838	0.5	1.97093			1.343291		2.89612		2.61005;1.33181	1.72934;0.957242	3.93928;1.85296	2	0	2	567631;402987	ENSDARG00000020084;ENSDARG00000040479	1.97093	1.97093	0.9038521719838923	1.343291	1.343291	0.5459557315405716	2.89612	2.89612	1.4752510197251183	2.61005;1.33181	1.72934;0.957242	3.93928;1.85296	0															0						Linear,2(1)	5.174579056553212	13.007725477218628	2.563816785812378	10.44390869140625	5.572066422818651	6.503862738609314	0.7182548	3.2236052	0.58663496	2.09994704	0.8515264	4.9407136	UP	1.0	0.0	0.0	
GO:0019001	6	guanyl nucleotide binding	384	485	7	7	2	7	7	7	7	2	2	88	483	18503	0.59802	0.67097	1.0	0.41	567242;64263	cnga3a;gch2	ENSDARG00000070726;ENSDARG00000099101		3.08507	3.08507	2.82706	0.3648812412278829	2.917793480002977	0.2778047010318209	1.966705	1.966705	1.8426	0.17551097415831377	1.8862435740311208	0.13362641921457868	4.841445	4.841445	4.33749	0.712699995825727	4.514714103387079	0.5426187671349407									3.34308;2.82706	2.09081;1.8426	5.3454;4.33749	1	1	1	64263	ENSDARG00000099101	2.82706	2.82706		1.8426	1.8426		4.33749	4.33749		2.82706	1.8426	4.33749	1	567242	ENSDARG00000070726	3.34308	3.34308		2.09081	2.09081		5.3454	5.3454		3.34308	2.09081	5.3454	0						Linear,2(1)	2.207993039401795	4.457662582397461	1.9247660636901855	2.5328965187072754	0.4300131685886449	2.2288312911987305	2.5793703999999997	3.5907696000000002	1.7234592000000002	2.2099507999999997	3.8536932000000004	5.8291968	CONFLICT	0.5	0.5	0.0	
GO:0019005	6	SCF ubiquitin ligase complex	54	61	2	2	2	2	2	2	2	2	2	88	59	18927	0.997	0.033652	0.033652	3.28	553461;393891	si:dkey-147f3.8;fbxo32	ENSDARG00000071029;ENSDARG00000040277	553461(-0.05455)	0.685091	0.685091	0.59911	0.12159549630640125	0.7330523125648308	0.1009202146059805	0.23275849999999998	0.23275849999999998	0.231099	0.0023468874067598673	0.2336841905386229	0.001947838431027773	2.044725	2.044725	1.55316	0.6951778897879306	2.3189263073926925	0.5769745094007859									0.771072;0.59911	0.234418;0.231099	2.53629;1.55316	0	2	0															2	553461;393891	ENSDARG00000071029;ENSDARG00000040277	0.685091	0.685091	0.12159549630640125	0.23275849999999998	0.23275849999999998	0.0023468874067598673	2.044725	2.044725	0.6951778897879306	0.771072;0.59911	0.234418;0.231099	2.53629;1.55316	0						Poly 2,2(1)	2.62315694926177	5.4793925285339355	1.9491374492645264	3.530255079269409	1.1180189980300552	2.7396962642669678	0.51656824	0.85361376	0.22950588	0.23601111999999996	1.0812576000000003	3.0081924	DOWN	0.0	1.0	0.0	
GO:0019145	8	aminobutyraldehyde dehydrogenase activity	3	3	1	1	0	1	1	1	1	0	0	90	3	18983	0.98591	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0019199	5	transmembrane receptor protein kinase activity	85	93	4	3	3	4	4	3	4	3	3	87	90	18896	0.99902	0.0097071	0.0097071	3.23	554230;402973;30689	kdr;nrp1b;epha2a	ENSDARG00000017321;ENSDARG00000027290;ENSDARG00000017354		0.5615623333333333	0.578946	0.172267	0.3809011264256557	0.7116184162677914	0.3600000492047081	0.18881199999999998	0.217766	0.116021	0.06347655616839977	0.2024761737620741	0.05082734608261226	1.8993003333333336	1.4407	0.255781	1.9144682235232668	2.7214679380431517	1.9193925272027348									0.933474;0.578946;0.172267	0.217766;0.232649;0.116021	4.00142;1.4407;0.255781	1	2	1	30689	ENSDARG00000017354	0.172267	0.172267		0.116021	0.116021		0.255781	0.255781		0.172267	0.116021	0.255781	2	554230;402973	ENSDARG00000017321;ENSDARG00000027290	0.75621	0.75621	0.2506891529205039	0.2252075	0.2252075	0.01052387022439957	2.7210600000000005	2.7210600000000005	1.810702476720016	0.933474;0.578946	0.217766;0.232649	4.00142;1.4407	0						Poly 2,3(1)	2.022353678078697	6.108386993408203	1.7781490087509155	2.3552019596099854	0.2933373322880366	1.9750360250473022	0.1305321322954247	0.9925925343712421	0.11698151468953033	0.2606424853104697	-0.2671244053107067	4.065725071977374	DOWN	0.3333333333333333	0.6666666666666666	0.0	
GO:0019200	6	carbohydrate kinase activity	26	27	1	1	0	1	1	1	1	0	0	90	27	18959	0.88005	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0019203	7	carbohydrate phosphatase activity	14	16	1	1	0	1	1	1	1	0	0	90	16	18970	0.9271	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0019207	4	kinase regulator activity	128	140	3	2	2	2	2	2	3	2	2	88	138	18848	0.9714	0.14149	0.14149	1.43	100136861;100000252	cishb;pik3r3b	ENSDARG00000016773;ENSDARG00000034409		1.762507	1.762507	0.593134	1.6537431560729134	1.3523386273070443	1.54867370299325	1.0643795	1.0643795	0.233289	1.1753394566594366	0.7728668364225315	1.1006650591021956	3.0215	3.0215	1.50804	2.1403556581091836	2.4906399362428573	2.004369608783652									0.593134;2.93188	0.233289;1.89547	1.50804;4.53496	0	2	0															2	100136861;100000252	ENSDARG00000016773;ENSDARG00000034409	1.762507	1.762507	1.6537431560729134	1.0643795	1.0643795	1.1753394566594366	3.0215	3.0215	2.1403556581091836	0.593134;2.93188	0.233289;1.89547	1.50804;4.53496	0						Linear,1(0.5);Poly 2,1(0.5)	1.8317089502665669	3.732851505279541	1.5081138610839844	2.2247376441955566	0.5067295365977504	1.8664257526397705	-0.5294640799999997	4.05447808	-0.5645578799999995	2.6933168799999994	0.055118400000000456	5.987881599999999	DOWN	0.0	1.0	0.0	
GO:0019208	4	phosphatase regulator activity	75	77	2	2	1	2	2	2	2	1	1	89	76	18910	0.94872	0.30571	0.30571	1.3	562460	ppp2r5a	ENSDARG00000027017		0.653854	0.653854	0.653854		0.653854		0.240619	0.240619	0.240619		0.240619		1.77678	1.77678	1.77678		1.77678										0.653854	0.240619	1.77678	0	1	0															1	562460	ENSDARG00000027017	0.653854	0.653854		0.240619	0.240619		1.77678	1.77678		0.653854	0.240619	1.77678	0						Poly 2,1(1)	1.6219165325164795	1.6219165325164795	1.6219165325164795	1.6219165325164795	0.0	1.6219165325164795	0.653854	0.653854	0.240619	0.240619	1.77678	1.77678	DOWN	0.0	1.0	0.0	
GO:0019211	5	phosphatase activator activity	9	9	1	1	1	1	1	1	1	1	1	89	8	18978	0.99922	0.041678	0.041678	11.11	562460	ppp2r5a	ENSDARG00000027017		0.653854	0.653854	0.653854		0.653854		0.240619	0.240619	0.240619		0.240619		1.77678	1.77678	1.77678		1.77678		0.0	0.653854	0.0	0.653854	0.240619	0.240619	1.77678	1.77678	0.653854	0.240619	1.77678	0	1	0															1	562460	ENSDARG00000027017	0.653854	0.653854		0.240619	0.240619		1.77678	1.77678		0.653854	0.240619	1.77678	0						Poly 2,1(1)	1.6219165325164795	1.6219165325164795	1.6219165325164795	1.6219165325164795	0.0	1.6219165325164795	0.653854	0.653854	0.240619	0.240619	1.77678	1.77678	DOWN	0.0	1.0	0.0	
GO:0019212	5	phosphatase inhibitor activity	32	34	1	1	0	1	1	1	1	0	0	90	34	18952	0.85135	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0019216	6	regulation of lipid metabolic process	66	73	2	2	1	2	2	2	2	1	1	89	72	18914	0.95339	0.2924	0.2924	1.37	402987	cga	ENSDARG00000040479		1.33181	1.33181	1.33181		1.33181		0.957242	0.957242	0.957242		0.9572420000000001		1.85296	1.85296	1.85296		1.8529599999999997										1.33181	0.957242	1.85296	1	0	1	402987	ENSDARG00000040479	1.33181	1.33181		0.957242	0.957242		1.85296	1.85296		1.33181	0.957242	1.85296	0															0						Linear,1(1)	10.443908691406252	10.44390869140625	10.44390869140625	10.44390869140625	0.0	10.44390869140625	1.33181	1.33181	0.957242	0.957242	1.85296	1.85296	UP	1.0	0.0	0.0	
GO:0019217	7	regulation of fatty acid metabolic process	16	17	1	1	0	1	1	1	1	0	0	90	17	18969	0.92272	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0019218	7	regulation of steroid metabolic process	9	11	1	1	1	1	1	1	1	1	1	89	10	18976	0.99882	0.050704	0.050704	9.09	402987	cga	ENSDARG00000040479		1.33181	1.33181	1.33181		1.33181		0.957242	0.957242	0.957242		0.9572420000000001		1.85296	1.85296	1.85296		1.8529599999999997		0.0	1.33181			0.957242		1.85296		1.33181	0.957242	1.85296	1	0	1	402987	ENSDARG00000040479	1.33181	1.33181		0.957242	0.957242		1.85296	1.85296		1.33181	0.957242	1.85296	0															0						Linear,1(1)	10.443908691406252	10.44390869140625	10.44390869140625	10.44390869140625	0.0	10.44390869140625	1.33181	1.33181	0.957242	0.957242	1.85296	1.85296	UP	1.0	0.0	0.0	
GO:0019219	6	regulation of nucleobase-containing compound metabolic process	2147	2450	27	24	11	26	26	26	27	11	11	79	2439	16547	0.50821	0.61748	1.0	0.45	100330921;100038783;100005030;799320;795414;565875;565874;565869;431765;415223;326672	guca1a;zgc:162971;si:ch73-367f21.6;znf365;relb;nr1i2;znf692;klf9;nfil3-6;trim63a;ets2	ENSDARG00000100747;ENSDARG00000101093;ENSDARG00000089953;ENSDARG00000087985;ENSDARG00000086173;ENSDARG00000029766;ENSDARG00000078434;ENSDARG00000068194;ENSDARG00000087188;ENSDARG00000028027;ENSDARG00000103980		2.1393447272727273	1.0029	0.276461	1.840322791155622	1.7115402300487454	1.558618865430712	1.1299951818181817	0.235701	0.166296	1.1001087927527733	0.8779248634598138	1.0007098742973117	4.571162454545455	4.33314	0.459607	3.1769276836928912	3.9543205421535834	2.5576619483452876									1.0029;0.959542;5.93323;0.413028;3.7943;0.688319;3.83195;3.20454;2.46761;0.960912;0.276461	0.205378;0.214993;2.92363;0.208888;2.28365;0.235701;2.29938;2.02709;1.65185;0.213091;0.166296	4.89738;4.28257;12.0409;0.81667;6.30427;2.0101;6.386;5.06593;3.68622;4.33314;0.459607	5	6	5	100330921;100005030;795414;565869;326672	ENSDARG00000100747;ENSDARG00000089953;ENSDARG00000086173;ENSDARG00000068194;ENSDARG00000103980	2.8422861999999998	3.20454	2.267062648862444	1.5212088	2.02709	1.262063487310841	5.7536174	5.06593	4.155290102349509	1.0029;5.93323;3.7943;3.20454;0.276461	0.205378;2.92363;2.28365;2.02709;0.166296	4.89738;12.0409;6.30427;5.06593;0.459607	6	100038783;799320;565875;565874;431765;415223	ENSDARG00000101093;ENSDARG00000087985;ENSDARG00000029766;ENSDARG00000078434;ENSDARG00000087188;ENSDARG00000028027	1.5535601666666665	0.9602269999999999	1.3251484944664	0.8039838333333335	0.225347	0.9304016018480227	3.5857833333333335	3.984395	1.951723401004011	0.959542;0.413028;0.688319;3.83195;2.46761;0.960912	0.214993;0.208888;0.235701;2.29938;1.65185;0.213091	4.28257;0.81667;2.0101;6.386;3.68622;4.33314	0						Linear,5(0.46);Poly 2,6(0.55)	2.1810644477140277	25.035765290260315	1.5456690788269043	4.2750983238220215	0.7715934585209302	2.050126314163208	1.0517834568045958	3.2269059977408587	0.47987243050015227	1.7801179331362111	2.69371816897379	6.448606740117119	CONFLICT	0.45454545454545453	0.5454545454545454	0.0	
GO:0019220	7	regulation of phosphate metabolic process	332	406	9	6	5	8	8	6	9	5	5	85	401	18585	0.98755	0.043101	0.043101	1.23	100330921;100000252;560202;554230;30689	guca1a;pik3r3b;ghrb;kdr;epha2a	ENSDARG00000100747;ENSDARG00000034409;ENSDARG00000007671;ENSDARG00000017321;ENSDARG00000017354		1.0999494	0.933474	0.172267	1.0798406686450552	1.0931651078667604	1.0169675990340483	0.53049	0.217766	0.116021	0.7642340480353516	0.5139016251074984	0.7315840407448972	2.9315486	4.00142	0.255781	2.1560674933982935	2.9427947824508665	1.9818574777906646									1.0029;2.93188;0.459226;0.933474;0.172267	0.205378;1.89547;0.217815;0.217766;0.116021	4.89738;4.53496;0.968202;4.00142;0.255781	2	3	2	100330921;30689	ENSDARG00000100747;ENSDARG00000017354	0.5875834999999999	0.5875834999999999	0.5873462269773254	0.1606995	0.1606995	0.06318494064648633	2.5765805	2.5765805	3.2821061284486976	1.0029;0.172267	0.205378;0.116021	4.89738;0.255781	3	100000252;560202;554230	ENSDARG00000034409;ENSDARG00000007671;ENSDARG00000017321	1.4415266666666666	0.933474	1.3122852529116273	0.777017	0.217815	0.9686087112487684	3.1681939999999997	4.00142	1.9238346688185042	2.93188;0.459226;0.933474	1.89547;0.217815;0.217766	4.53496;0.968202;4.00142	0						Linear,1(0.2);Poly 2,4(0.8)	1.9176157238215616	9.793374180793762	1.5081138610839844	2.7549633979797363	0.4751060494719158	1.7781490087509155	0.15342732113600588	2.046471478863994	-0.1393906785937391	1.2003706785937391	1.0416721161080638	4.821425083891936	DOWN	0.4	0.6	0.0	
GO:0019221	6	cytokine-mediated signaling pathway	67	138	4	4	2	3	3	3	4	2	2	88	136	18850	0.97243	0.13827	0.13827	1.45	100141481;560202	ccl39.3;ghrb	ENSDARG00000100295;ENSDARG00000007671		1.301808	1.301808	0.459226	1.1915908918114468	1.383789717485661	1.1859371186720662	0.8428975000000001	0.8428975000000001	0.217815	0.8840001491020802	0.9037169062064355	0.8798058099773456	2.050331	2.050331	0.968202	1.5303615080372355	2.1556202109741736	1.523100360904321									2.14439;0.459226	1.46798;0.217815	3.13246;0.968202	1	1	1	100141481	ENSDARG00000100295	2.14439	2.14439		1.46798	1.46798		3.13246	3.13246		2.14439	1.46798	3.13246	1	560202	ENSDARG00000007671	0.459226	0.459226		0.217815	0.217815		0.968202	0.968202		0.459226	0.217815	0.968202	0						Linear,1(0.5);Poly 2,1(0.5)	2.3463975088437867	4.87516176700592	1.7771118879318237	3.0980498790740967	0.9340442110636369	2.43758088350296	-0.3496527199999997	2.9532687199999996	-0.3822641999999996	2.0680591999999995	-0.07064183999999996	4.17130384	CONFLICT	0.5	0.5	0.0	
GO:0019222	4	regulation of metabolic process	3062	3619	43	37	20	41	41	39	43	20	20	70	3599	15387	0.82329	0.25163	0.41965	0.55	100330921;100038783;100005030;100000252;799320;795414;570968;565875;565874;565869;560202;554230;492482;431765;415223;402987;393971;393153;326672;30689	guca1a;zgc:162971;si:ch73-367f21.6;pik3r3b;znf365;relb;rnf144aa;nr1i2;znf692;klf9;ghrb;kdr;eif4ebp3;nfil3-6;trim63a;cga;pdk2b;serpine2;ets2;epha2a	ENSDARG00000100747;ENSDARG00000101093;ENSDARG00000089953;ENSDARG00000034409;ENSDARG00000087985;ENSDARG00000086173;ENSDARG00000020600;ENSDARG00000029766;ENSDARG00000078434;ENSDARG00000068194;ENSDARG00000007671;ENSDARG00000017321;ENSDARG00000054916;ENSDARG00000087188;ENSDARG00000028027;ENSDARG00000040479;ENSDARG00000059054;ENSDARG00000029353;ENSDARG00000103980;ENSDARG00000017354		1.7672072	0.9602269999999999	0.172267	1.6469885096336345	1.421081910485286	1.3685498969018062	0.9464275499999999	0.23104550000000001	0.116021	0.9957750220669156	0.7404168123345307	0.8727756249421742	3.70983545	3.84382	0.255781	2.8773588917415664	3.1723179383647033	2.3540894023899765									1.0029;0.959542;5.93323;2.93188;0.413028;3.7943;0.451288;0.688319;3.83195;3.20454;0.459226;0.933474;0.612396;2.46761;0.960912;1.33181;0.782001;4.13701;0.276461;0.172267	0.205378;0.214993;2.92363;1.89547;0.208888;2.28365;0.216629;0.235701;2.29938;2.02709;0.217815;0.217766;0.232213;1.65185;0.213091;0.957242;0.229878;2.41557;0.166296;0.116021	4.89738;4.28257;12.0409;4.53496;0.81667;6.30427;0.940139;2.0101;6.386;5.06593;0.968202;4.00142;1.61502;3.68622;4.33314;1.85296;2.66022;7.08522;0.459607;0.255781	8	12	8	100330921;100005030;795414;565869;402987;393153;326672;30689	ENSDARG00000100747;ENSDARG00000089953;ENSDARG00000086173;ENSDARG00000068194;ENSDARG00000040479;ENSDARG00000029353;ENSDARG00000103980;ENSDARG00000017354	2.48156475	2.2681750000000003	2.09093906097474	1.386859625	1.4921659999999999	1.153832906834798	4.7452559999999995	4.981655	3.9305743010463514	1.0029;5.93323;3.7943;3.20454;1.33181;4.13701;0.276461;0.172267	0.205378;2.92363;2.28365;2.02709;0.957242;2.41557;0.166296;0.116021	4.89738;12.0409;6.30427;5.06593;1.85296;7.08522;0.459607;0.255781	12	100038783;100000252;799320;570968;565875;565874;560202;554230;492482;431765;415223;393971	ENSDARG00000101093;ENSDARG00000034409;ENSDARG00000087985;ENSDARG00000020600;ENSDARG00000029766;ENSDARG00000078434;ENSDARG00000007671;ENSDARG00000017321;ENSDARG00000054916;ENSDARG00000087188;ENSDARG00000028027;ENSDARG00000059054	1.2909688333333333	0.8577375	1.1334011290604153	0.6528061666666667	0.2238465	0.7939585434616773	3.0195550833333336	3.1732199999999997	1.7803007854985655	0.959542;2.93188;0.413028;0.451288;0.688319;3.83195;0.459226;0.933474;0.612396;2.46761;0.960912;0.782001	0.214993;1.89547;0.208888;0.216629;0.235701;2.29938;0.217815;0.217766;0.232213;1.65185;0.213091;0.229878	4.28257;4.53496;0.81667;0.940139;2.0101;6.386;0.968202;4.00142;1.61502;3.68622;4.33314;2.66022	0						Linear,8(0.4);Poly 2,12(0.6)	2.193607687586073	50.23400950431824	1.5081138610839844	10.44390869140625	1.971798687758078	1.9807887077331543	1.0453826599224327	2.489031740077567	0.5100099046309567	1.3828451953690433	2.4487773147908696	4.97089358520913	DOWN	0.4	0.6	0.0	
GO:0019238	6	cyclohydrolase activity	8	8	1	1	1	1	1	1	1	1	1	89	7	18979	0.99939	0.037133	0.037133	12.5	64263	gch2	ENSDARG00000099101		2.82706	2.82706	2.82706		2.82706		1.8426	1.8426	1.8426		1.8426		4.33749	4.33749	4.33749		4.33749		0.0	2.82706	0.0	2.82706	1.8426	1.8426	4.33749	4.33749	2.82706	1.8426	4.33749	1	0	1	64263	ENSDARG00000099101	2.82706	2.82706		1.8426	1.8426		4.33749	4.33749		2.82706	1.8426	4.33749	0															0						Linear,1(1)	2.5328965187072754	2.5328965187072754	2.5328965187072754	2.5328965187072754	0.0	2.5328965187072754	2.82706	2.82706	1.8426	1.8426	4.33749	4.33749	UP	1.0	0.0	0.0	
GO:0019239	4	deaminase activity	25	30	1	1	0	1	1	1	1	0	0	90	30	18956	0.86764	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0019318	5	hexose metabolic process	63	69	1	1	0	1	1	1	1	0	0	90	69	18917	0.72116	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0019438	5	aromatic compound biosynthetic process	447	481	9	9	3	9	9	9	9	3	3	87	478	18508	0.80782	0.39688	0.49675	0.62	565875;560719;64263	nr1i2;si:dkey-206f10.1;gch2	ENSDARG00000029766;ENSDARG00000032838;ENSDARG00000099101		2.3784396666666665	2.82706	0.688319	1.5164252617654237	2.7135025610571515	1.026624130562276	1.4300003333333333	1.8426	0.235701	1.0506292760533247	1.711199782039601	0.7164389509855402	4.090816666666666	4.33749	2.0101	1.9690028604431569	4.361251576471771	1.3459735324903521									0.688319;3.61994;2.82706	0.235701;2.2117;1.8426	2.0101;5.92486;4.33749	1	2	1	64263	ENSDARG00000099101	2.82706	2.82706		1.8426	1.8426		4.33749	4.33749		2.82706	1.8426	4.33749	2	565875;560719	ENSDARG00000029766;ENSDARG00000032838	2.1541295000000003	2.1541295000000003	2.072969088968887	1.2237005	1.2237005	1.3972422925178363	3.96748	3.96748	2.768153342717847	0.688319;3.61994	0.235701;2.2117	2.0101;5.92486	0						Linear,2(0.67);Poly 2,1(0.34)	2.40586058172496	7.229817867279053	2.2165348529815674	2.5328965187072754	0.16953843977879973	2.48038649559021	0.6624429418176836	4.09443639151565	0.24110138645147128	2.6188992802151954	1.8626801769031478	6.318953156430187	DOWN	0.3333333333333333	0.6666666666666666	0.0	
GO:0019439	5	aromatic compound catabolic process	182	199	8	8	3	8	8	8	8	3	3	87	196	18790	0.98537	0.068012	0.068012	1.51	100003553;445287;445151	dis3;hpdb;entpd1	ENSDARG00000060559;ENSDARG00000044935;ENSDARG00000045066		0.6861843333333333	0.729259	0.420612	0.24686970532313912	0.7933382609468861	0.18860507917400077	0.222127	0.221095	0.211245	0.011432986136613746	0.2245341240464217	0.009248767396099236	2.2814746666666665	2.27233	0.837484	1.4485846484294023	2.911662856186226	1.2103184946923125									0.420612;0.729259;0.908682	0.211245;0.234041;0.221095	0.837484;2.27233;3.73461	0	3	0															3	100003553;445287;445151	ENSDARG00000060559;ENSDARG00000044935;ENSDARG00000045066	0.6861843333333333	0.729259	0.24686970532313912	0.222127	0.221095	0.011432986136613746	2.2814746666666665	2.27233	1.4485846484294023	0.420612;0.729259;0.908682	0.211245;0.234041;0.221095	0.837484;2.27233;3.73461	0						Poly 2,3(1)	1.6742875963646762	5.023450970649719	1.6415352821350098	1.7039411067962646	0.03134902957136968	1.6779745817184448	0.4068249633201011	0.9655437033465657	0.2091893582577143	0.2350646417422857	0.6422468227059044	3.9207025106274287	DOWN	0.0	1.0	0.0	
